id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
1,1,1,0.0,0.0,1900-01-01 00:00:00,1900-01-01 00:00:15,_end,none,,,8,1.0,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
2,1,2,,,1900-01-01 00:00:15,1900-01-01 00:00:40,"Trois-Rivières, Quebec",Trois-Rivières; Quebec,city / area,,4,2.0,"['00', '00', '25']",0.4166666666666667,3,;1;2;3,";Trois-Rivières, Canada;Trois-Rivières, Canada;Trois-Rivières, Canada",0,,,,0,0.0,0,,,0,,
3,1,3,,,1900-01-01 00:00:40,1900-01-01 00:00:45,_end,none,,,8,3.0,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
4,1,4,,,1900-01-01 00:00:45,1900-01-01 00:01:20,Rwanda,Rwanda,country,,6,4.0,"['00', '00', '35']",0.5833333333333334,3,;4;5;6,;Rwanda;Belgium;Rwanda,2,;4;6,;Rwanda;Rwanda,;0 days 00:00:05;0 days 00:00:25,0 days 00:00:05,0.14285714285714285,0,,,0,,
5,1,5,,,1900-01-01 00:01:20,1900-01-01 00:01:30,Rwanda,Rwanda,country,,6,4.0,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
6,1,6,,,1900-01-01 00:01:30,1900-01-01 00:02:10,Rwanda,Rwanda,country,,6,4.0,"['00', '00', '40']",0.6666666666666666,2,;7;8,;Rwanda;Rwanda,2,;7;8,;Rwanda;Rwanda,;0 days 00:00:00;0 days 00:00:10,0 days 00:00:00,0.0,0,,,0,,
7,1,7,,,1900-01-01 00:02:10,1900-01-01 00:02:30,Rwanda,Rwanda,country,,6,4.0,"['00', '00', '20']",0.3333333333333333,1,;9,;Rwanda,1,;9,;Rwanda,;0 days 00:00:00,0 days 00:00:00,0.0,0,,,0,,
8,1,8,,,1900-01-01 00:02:30,1900-01-01 00:06:00,"Karama, Rwanda",Karama; Rwanda,local,,3,8.0,"['00', '03', '30']",3.5,4,;10;11;12;13,";Rwanda;Gikongoro, Rwanda;Karama, Rwanda;Rukondo, Rwanda",1,;12,";Karama, Rwanda",;0 days 00:02:58,0 days 00:02:58,0.8476190476190476,1,;10,;Rwanda,0,,
9,1,9,,,1900-01-01 00:06:00,1900-01-01 00:06:05,_end,none,,,8,9.0,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
10,1,10,,,1900-01-01 00:06:05,1900-01-01 00:07:45,"Rukondo, Rwanda",Rukondo; Rwanda,local,,3,10.0,"['00', '01', '40']",1.6666666666666667,0,,,0,,,,0,0.0,0,,,0,,
11,1,11,,,1900-01-01 00:07:45,1900-01-01 00:10:45,"Karama, Rwanda",Karama; Rwanda,local,,3,11.0,"['00', '03', '00']",3.0,0,,,0,,,,0,0.0,0,,,0,,
12,1,12,,,1900-01-01 00:10:45,1900-01-01 00:14:15,"Rukondo, Rwanda",Rukondo; Rwanda,local,,3,12.0,"['00', '03', '30']",3.5,0,,,0,,,,0,0.0,0,,,0,,
13,1,13,,,1900-01-01 00:14:15,1900-01-01 00:15:00,_end,none,,,8,13.0,"['00', '00', '45']",0.75,0,,,0,,,,0,0.0,0,,,0,,
14,1,14,,,1900-01-01 00:15:00,1900-01-01 00:15:30,"Karama, Rwanda",Karama; Rwanda,local,,3,14.0,"['00', '00', '30']",0.5,0,,,0,,,,0,0.0,0,,,0,,
15,1,15,,,1900-01-01 00:15:30,1900-01-01 00:16:50,"Rukondo, Rwanda",Rukondo; Rwanda,local,,3,15.0,"['00', '01', '20']",1.3333333333333333,1,;14,";Groupe scholaire de Butare, Rwanda",0,,,,0,0.0,0,,,0,,
16,1,16,,,1900-01-01 00:16:50,1900-01-01 00:17:30,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,16.0,"['00', '00', '40']",0.6666666666666666,0,,,0,,,,0,0.0,0,,,0,,
17,1,17,,,1900-01-01 00:17:30,1900-01-01 00:18:00,_end,none,,,8,17.0,"['00', '00', '30']",0.5,0,,,0,,,,0,0.0,0,,,0,,
18,1,18,,,1900-01-01 00:18:00,1900-01-01 00:18:45,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,18.0,"['00', '00', '45']",0.75,0,,,0,,,,0,0.0,0,,,0,,
19,1,19,,,1900-01-01 00:18:45,1900-01-01 00:20:20,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,18.0,"['00', '01', '35']",1.5833333333333333,3,;15;16;18,";Louvain, Belgium;l'université Nationale du Rwanda, Butare, Rwanda;Louvain, Belgium",0,,,,0,0.0,0,,,0,,
20,1,20,,,1900-01-01 00:20:20,1900-01-01 00:20:30,"Karama, Rwanda",Karama; Rwanda,local,,3,20.0,"['00', '00', '10']",0.16666666666666666,1,;17,";Louvain, Belgium",0,,,,0,0.0,0,,,0,,
21,1,21,,,1900-01-01 00:20:30,1900-01-01 00:20:45,"Louvain, Belgium",Louvain; Belgium,very local,,2,21.0,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
22,1,22,,,1900-01-01 00:20:45,1900-01-01 00:22:50,"Groupe scholaire de Butare, Rwanda; Louvain, Belgium",Groupe scholaire de Butare; Rwanda; Louvain; Belgium,journey,Journey 1,1,22.0,"['00', '02', '05']",2.0833333333333335,4,;19;20;21;22,";Belgium;Gitarama, Rwanda;Gikongoro, Rwanda;Belgium",0,,,,0,0.0,2,;19;22,;Belgium;Belgium,0,,
23,1,23,,,1900-01-01 00:22:50,1900-01-01 00:23:10,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,23.0,"['00', '00', '20']",0.3333333333333333,0,,,0,,,,0,0.0,0,,,0,,
24,1,24,,,1900-01-01 00:23:10,1900-01-01 00:24:00,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,23.0,"['00', '00', '50']",0.8333333333333334,0,,,0,,,,0,0.0,0,,,0,,
25,1,25,,,1900-01-01 00:24:00,1900-01-01 00:26:50,"Rukondo, Rwanda",Rukondo; Rwanda,local,,3,25.0,"['00', '02', '50']",2.8333333333333335,4,;23;24;25;26,";Uganda;Uganda;West Africa;Zanzibar, Tanzania",0,,,,0,0.0,0,,,0,,
26,1,26,,,1900-01-01 00:26:50,1900-01-01 00:27:40,"Karama, Rwanda",Karama; Rwanda,local,,3,26.0,"['00', '00', '50']",0.8333333333333334,0,,,0,,,,0,0.0,0,,,0,,
27,1,27,,,1900-01-01 00:27:40,1900-01-01 00:31:45,"Rukondo, Rwanda",Rukondo; Rwanda,local,,3,27.0,"['00', '04', '05']",4.083333333333333,2,;27;28,;Uganda;Uganda,0,,,,0,0.0,0,,,0,,
28,1,28,,,1900-01-01 00:31:45,1900-01-01 00:32:10,_end,none,,,8,28.0,"['00', '00', '25']",0.4166666666666667,1,;29,;Belgium,0,,,,0,0.0,0,,,0,,
29,1,29,,,1900-01-01 00:32:10,1900-01-01 00:33:30,"Gikongoro, Rwanda",Gikongoro; Rwanda,region,,5,29.0,"['00', '01', '20']",1.3333333333333333,3,;30;31;32,;Burundi;Belgium;Democratic Republic of Congo,0,,,,0,0.0,0,,,0,,
30,1,30,,,1900-01-01 00:33:30,1900-01-01 00:35:00,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,30.0,"['00', '01', '30']",1.5,6,;33;34;35;36;37;38,";Groupe scholaire de Butare, Rwanda;Gikongoro, Rwanda;Gikongoro, Rwanda;Gikongoro, Rwanda;Paroisse de Cyanika, Rwanda;Gikongoro, Rwanda",1,;33,";Groupe scholaire de Butare, Rwanda",;0 days 00:00:03,0 days 00:00:03,0.03333333333333333,0,,,0,,
31,1,31,,,1900-01-01 00:35:00,1900-01-01 00:35:50,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,30.0,"['00', '00', '50']",0.8333333333333334,0,,,0,,,,0,0.0,0,,,0,,
32,1,32,,,1900-01-01 00:35:50,1900-01-01 00:36:10,_end,none,,,8,32.0,"['00', '00', '20']",0.3333333333333333,1,;39,";Gikongoro, Rwanda",0,,,,0,0.0,0,,,0,,
33,1,33,,,1900-01-01 00:36:10,1900-01-01 00:36:50,"Gikongoro, Rwanda",Gikongoro; Rwanda,region,,5,33.0,"['00', '00', '40']",0.6666666666666666,0,,,0,,,,0,0.0,0,,,0,,
34,1,34,,,1900-01-01 00:36:50,1900-01-01 00:38:00,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,34.0,"['00', '01', '10']",1.1666666666666667,2,;40;41,";Gikongoro, Rwanda;Gikongoro, Rwanda",0,,,,0,0.0,0,,,0,,
35,1,35,,,1900-01-01 00:38:00,1900-01-01 00:38:10,Belgium,Belgium,country,,6,35.0,"['00', '00', '10']",0.16666666666666666,2,;42;45,;Belgium;Belgium,2,;42;45,;Belgium;Belgium,;0 days 00:00:00;0 days 00:00:00,0 days 00:00:00,0.0,0,,,0,,
36,1,36,,,1900-01-01 00:38:10,1900-01-01 00:40:30,Belgium,Belgium,country,,6,35.0,"['00', '02', '20']",2.3333333333333335,5,;43;44;46;47;48,;Belgium;Belgium;Belgium;Rwanda;Belgium,4,;43;44;46;48,;Belgium;Belgium;Belgium;Belgium,;0 days 00:00:00;0 days 00:00:00;0 days 00:00:50;0 days 00:02:00,0 days 00:00:00,0.0,0,,,0,,
37,1,37,,,1900-01-01 00:40:30,1900-01-01 00:40:50,Belgium,Belgium,country,,6,35.0,"['00', '00', '20']",0.3333333333333333,1,;49,;Belgium,1,;49,;Belgium,;0 days 00:00:10,0 days 00:00:10,0.5,0,,,0,,
38,1,38,,,1900-01-01 00:40:50,1900-01-01 00:42:45,Belgium,Belgium,country,,6,35.0,"['00', '01', '55']",1.9166666666666667,2,;50;51,;Belgium;Belgium,2,;50;51,;Belgium;Belgium,;0 days 00:00:00;0 days 00:01:10,0 days 00:00:00,0.0,0,,,0,,
39,1,39,,,1900-01-01 00:42:45,1900-01-01 00:45:00,Belgium,Belgium,country,,6,35.0,"['00', '02', '15']",2.25,1,;52,;Rwanda,0,,,,0,0.0,0,,,0,,
40,1,40,,,1900-01-01 00:45:00,1900-01-01 00:45:30,Belgium,Belgium,country,,6,35.0,"['00', '00', '30']",0.5,0,,,0,,,,0,0.0,0,,,0,,
41,1,41,,,1900-01-01 00:45:30,1900-01-01 00:47:10,Belgium,Belgium,country,,6,35.0,"['00', '01', '40']",1.6666666666666667,0,,,0,,,,0,0.0,0,,,0,,
42,1,42,,,1900-01-01 00:47:10,1900-01-01 00:47:20,_end,none,,,8,42.0,"['00', '00', '10']",0.16666666666666666,1,;53,;Belgium,0,,,,0,0.0,0,,,0,,
43,1,43,,,1900-01-01 00:47:20,1900-01-01 00:47:45,Belgium,Belgium,country,,6,43.0,"['00', '00', '25']",0.4166666666666667,1,;54,;Rwanda,0,,,,0,0.0,0,,,0,,
44,1,44,,,1900-01-01 00:47:45,1900-01-01 00:51:15,"Rukondo, Rwanda",Rukondo; Rwanda,local,,3,44.0,"['00', '03', '30']",3.5,2,;55;56,;Rwanda;Rwanda,0,,,,0,0.0,2,;55;56,;Rwanda;Rwanda,0,,
45,1,45,,,1900-01-01 00:51:15,1900-01-01 00:51:30,Belgium,Belgium,country,,6,45.0,"['00', '00', '15']",0.25,2,;57;58,;Belgium;Belgium,2,;57;58,;Belgium;Belgium,;0 days 00:00:05;0 days 00:00:10,0 days 00:00:05,0.3333333333333333,0,,,0,,
46,1,46,,,1900-01-01 00:51:30,1900-01-01 00:53:15,"l'université Nationale du Rwanda, Butare, Rwanda",l'université Nationale du Rwanda; Butare; Rwanda,very local,,2,46.0,"['00', '01', '45']",1.75,3,;59;60;61,";Rwanda;l'université Nationale du Rwanda, Butare, Rwanda;Canada",1,;60,";l'université Nationale du Rwanda, Butare, Rwanda",;0 days 00:00:15,0 days 00:00:15,0.14285714285714285,1,;59,;Rwanda,0,,
47,1,47,,,1900-01-01 00:53:15,1900-01-01 00:53:20,Canada,Canada,country,,6,47.0,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
48,1,48,,,1900-01-01 00:53:20,1900-01-01 00:53:40,Rwanda; Canada,Canada,journey,journey 2,1,48.0,"['00', '00', '20']",0.3333333333333333,5,;62;63;64;65;66,;Rwanda;Canada;Canada;Canada;Canada,0,,,,0,0.0,5,;62;63;64;65;66,;Rwanda;Canada;Canada;Canada;Canada,0,,
49,1,49,,,1900-01-01 00:53:40,1900-01-01 00:57:15,"l'université Nationale du Rwanda, Butare, Rwanda",l'université Nationale du Rwanda; Butare; Rwanda,very local,,2,49.0,"['00', '03', '35']",3.5833333333333335,1,;67,;Africa,0,,,,0,0.0,0,,,0,,
50,1,50,,,1900-01-01 00:57:15,1900-01-01 00:57:30,"l'université Nationale du Rwanda, Butare, Rwanda",l'université Nationale du Rwanda; Butare; Rwanda,very local,,2,49.0,"['00', '00', '15']",0.25,1,;68,";l'université Nationale du Rwanda, Butare, Rwanda",1,;68,";l'université Nationale du Rwanda, Butare, Rwanda",;0 days 00:00:05,0 days 00:00:05,0.3333333333333333,0,,,0,,
51,1,51,,,1900-01-01 00:57:30,1900-01-01 01:02:00,"Butare, Rwanda",Butare; Rwanda,city / area,,4,51.0,"['00', '04', '30']",4.5,4,;69;70;71;72,";Belgium;Canada;l'hotel ibis, Butare, Rwanda;l'hotel faucon, Butare, Rwanda",0,,,,0,0.0,0,,,2,;71;72,";l'hotel ibis, Butare, Rwanda;l'hotel faucon, Butare, Rwanda"
52,1,52,,,1900-01-01 01:02:00,1900-01-01 01:04:20,"Kinshasa, Democratic Republic of Congo",Kinshasa; Democratic Republic of Congo,city / area,,4,52.0,"['00', '02', '20']",2.3333333333333335,6,;73;74;75;76;77;78,";Kinshasa, Democratic Republic of Congo;Canada;Canada;Kinshasa, Democratic Republic of Congo;l'ambassade du Canada, Kinshasa, Democratic Republic of Congo;Bureau de l'immigration, Kigali, Rwanda",2,;73;76,";Kinshasa, Democratic Republic of Congo;Kinshasa, Democratic Republic of Congo",;0 days 00:00:00;0 days 00:01:02,0 days 00:00:00,0.0,0,,,1,;77,";l'ambassade du Canada, Kinshasa, Democratic Republic of Congo"
53,1,53,,,1900-01-01 01:04:20,1900-01-01 01:06:00,"Kinshasa, Democratic Republic of Congo",Kinshasa; Democratic Republic of Congo,city / area,,4,52.0,"['00', '01', '40']",1.6666666666666667,1,;79,";Kinshasa, Democratic Republic of Congo",1,;79,";Kinshasa, Democratic Republic of Congo",;0 days 00:00:30,0 days 00:00:30,0.3,0,,,0,,
54,1,54,,,1900-01-01 01:06:15,1900-01-01 01:06:35,Canada,Canada,country,,6,54.0,"['00', '00', '20']",0.3333333333333333,1,;81,;Canada,1,;81,;Canada,;0 days 00:00:15,0 days 00:00:15,0.75,0,,,0,,
55,1,55,,,1900-01-01 01:06:35,1900-01-01 01:07:30,"Montreal, Canada",Montreal; Quebec,city / area,,4,55.0,"['00', '00', '55']",0.9166666666666666,3,;82;83;84,";Belgium;UQAM, Montréal, Canada;UQAM, Montréal, Canada",0,,,,0,0.0,0,,,0,,
56,1,56,,,1900-01-01 01:07:30,1900-01-01 01:07:45,Canada,Canada,country,,6,56.0,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
57,1,57,,,1900-01-01 01:07:45,1900-01-01 01:08:40,"Montreal, Canada",Montreal; Quebec,city / area,,4,57.0,"['00', '00', '55']",0.9166666666666666,2,;85;86,;Belgium;Rwanda,0,,,,0,0.0,0,,,0,,
58,1,58,,,1900-01-01 01:08:40,1900-01-01 01:09:00,"Montreal, Canada",Montreal; Quebec,city / area,,4,57.0,"['00', '00', '20']",0.3333333333333333,0,,,0,,,,0,0.0,0,,,0,,
